emg,grf,knee,ankle
16.872468,0,64.88916,-2.362161
16.88264223,0,65.090523,-2.292303
16.94548308,0,65.286278,-2.218844
17.06278599,0,65.476418,-2.141955
17.15315711,0,65.660927,-2.061792
17.15435408,0,65.839775,-1.978528
17.15614953,0,66.012962,-1.892318
17.17530103,0,66.180466,-1.803334
17.18487678,0,66.342278,-1.711727
17.18846768,0,66.498383,-1.617669
17.19026313,0,66.648781,-1.521309
17.20522524,0,66.793457,-1.422813
17.22796764,0,66.932426,-1.322324
17.23694491,0,67.065659,-1.220006
17.27345245,0,67.193192,-1.115998
17.28123274,0,67.315002,-1.010456
17.28901304,0,67.431107,-0.90351
17.30337666,0,67.541512,-0.795314
17.32671754,0,67.646225,-0.685993
17.3662175,0,67.745247,-0.575687
17.43145229,0,67.8386,-0.464511
17.44162652,0,67.9263,-0.352605
17.44282349,0,68.008362,-0.240075
17.47035376,0,68.084801,-0.127045
17.53618703,0,68.15564,-0.013615
17.58945213,0,68.220886,0.100094
17.66725508,0,68.280579,0.213994
17.71573231,0,68.33474,0.32798
17.80071707,0,68.383377,0.44197
17.84739884,0,68.426537,0.555861
17.92520179,0,68.464226,0.669586
17.92340634,0,68.496483,0.783057
17.90724727,0,68.523346,0.896211
17.93298209,0,68.544846,1.008965
17.93178512,0,68.561005,1.121271
17.84261097,0,68.571861,1.233058
17.74505804,0,68.577438,1.344282
17.6971793,0,68.577782,1.454878
17.746255,0,68.572922,1.564815
17.632543,0,68.562904,1.67404
17.31893725,0,68.547752,1.782523
17.21001311,0,68.527504,1.890218
17.21899038,0,68.502213,1.99711
17.12502835,0,68.471916,2.103161
16.58280162,0,68.436638,2.208354
16.55108195,0,68.396431,2.312661
17.18487678,0,68.351326,2.416077
17.4500053,0,68.301376,2.518576
17.41170231,0,68.246613,2.620155
17.35724024,0,68.18708,2.720796
17.45539166,0,68.12281,2.820506
17.25968731,0,68.053864,2.919266
17.21539947,0,67.98027,3.017087
17.18607374,0,67.902069,3.113955
17.16333134,0,67.819298,3.209885
17.17230861,0,67.732018,3.304866
17.15136166,0,67.640251,3.398914
17.13340713,0,67.544044,3.492022
17.13340713,0,67.443443,3.584207
17.15255863,0,67.338478,3.675464
17.16931619,0,67.229202,3.765811
17.19744495,0,67.115654,3.855244
17.19684646,0,66.997856,3.943782
17.16632376,0,66.875862,4.03142
17.18727071,0,66.74971,4.118176
17.2028313,0,66.619423,4.204047
17.21001311,0,66.485046,4.289048
17.25789186,0,66.346634,4.373176
17.26507367,0,66.204193,4.456446
17.38297506,0,66.057793,4.538853
17.54995217,0,65.907425,4.62041
17.8073004,0,65.753166,4.701111
17.83243674,0,65.595009,4.780967
17.74864894,0,65.433022,4.859969
17.46197498,0,65.267197,4.938125
17.01909664,0,65.09761,5.015426
16.8988013,0,64.924248,5.091876
16.76952871,0,64.747162,5.167463
15.3104241,0,64.566383,5.242191
14.09191017,0,64.381935,5.316045
14.12003893,0,64.193825,5.389026
14.21459944,0,64.002106,5.461116
14.41509166,0,63.806786,5.532316
14.62934903,0,63.607903,5.602605
14.65209143,0,63.405457,5.671977
14.62575812,0,63.199493,5.740414
14.74904588,0,62.990017,5.807908
14.65807627,0,62.777073,5.874436
14.71553076,0,62.560658,5.939991
14.85378062,0,62.340809,6.004548
14.89387906,0,62.117535,6.068097
15.03571983,0,61.890869,6.130612
15.14105306,0,61.660812,6.192082
15.12369702,0,61.427406,6.252481
14.9267957,0,61.190643,6.311797
14.81787156,0,60.950573,6.370002
14.69458381,0,60.707191,6.427084
14.66346263,0,60.460537,6.483016
14.55453849,0,60.210602,6.537784
14.51384157,0,59.957432,6.591363
14.46656131,0,59.701027,6.643739
14.46955373,0,59.441429,6.694885
14.47673554,0,59.178627,6.744788
14.4629704,0,58.912674,6.793424
14.42347044,0,58.643562,6.84078
14.24033426,0,58.37133,6.886832
14.1858722,0,58.095982,6.93157
14.20023582,0,57.817566,6.974971
14.18527371,0,57.536068,7.017026
14.17390251,0,57.251549,7.057716
14.19066007,0,56.963997,7.097031
14.19844037,0,56.673466,7.134954
14.20801611,0,56.37994,7.171478
14.17091009,0,56.083492,7.206589
14.14876617,0,55.784103,7.240282
14.14158436,0,55.481834,7.272544
14.10148592,0,55.17667,7.303373
14.24153123,0,54.868687,7.33276
14.37499322,0,54.557865,7.360706
14.39115229,0,54.244247,7.387207
14.41868257,0,53.927883,7.412258
14.4061144,0,53.608768,7.435865
14.39893259,0,53.286957,7.458028
14.39893259,0,52.962452,7.478752
14.4174856,0,52.635323,7.498037
14.42287196,0,52.30555,7.515897
14.41509166,0,51.973206,7.532335
14.42047802,0,51.638283,7.547363
14.38636442,0,51.300858,7.560991
14.40731137,0,50.960915,7.573233
14.44561436,0,50.618523,7.584102
14.55573546,0,50.273689,7.593615
14.59762936,0,49.926468,7.601786
14.56531121,0,49.57687,7.608637
14.51384157,0,49.224953,7.614187
14.59044755,0,48.870712,7.618457
14.64670507,0,48.514229,7.621468
14.64072023,0,48.155495,7.623246
14.59822784,0,47.794575,7.623815
14.54376578,0,47.431473,7.623198
14.45698556,0,47.066261,7.621426
14.41688712,0,46.698929,7.618525
14.30616753,0,46.329559,7.614524
14.24931153,0,45.958138,7.609452
14.19784188,0,45.584747,7.60334
14.22836458,0,45.209373,7.59622
14.26247818,0,44.832096,7.588122
14.26008424,0,44.452908,7.579079
14.19903885,0,44.071884,7.569125
14.15714495,0,43.689022,7.558291
14.10806924,0,43.304401,7.546612
14.21400096,0,42.918011,7.534119
14.13739497,0,42.529919,7.520848
14.12063741,0,42.140129,7.50683
14.10328137,0,41.748718,7.492101
14.14517527,0,41.355667,7.476692
14.15295556,0,40.961071,7.460638
14.15116011,0,40.564911,7.44397
14.07455413,0,40.167271,7.426723
13.94528153,0,39.768135,7.408926
13.29413066,0,39.367584,7.390613
12.93623708,0,38.965618,7.371812
12.93743405,0,38.562302,7.352554
13.18400956,0,38.157642,7.332867
14.42287196,0,37.751705,7.312781
14.41868257,0,37.34449,7.292323
14.38875836,0,36.936073,7.271519
14.36003111,0,36.526455,7.250394
14.35644021,0,36.115704,7.228973
14.33968265,0,35.703819,7.207279
14.3378872,0,35.290878,7.185336
14.30497056,0,34.876873,7.163161
14.30137966,0,34.461891,7.140779
14.2995842,0,34.045914,7.118206
14.28402361,0,33.629036,7.095462
14.26068273,0,33.211239,7.072562
14.26427363,0,32.792618,7.049522
14.2732509,0,32.373154,7.026357
14.27145544,0,31.952948,7.00308
14.32412206,0,31.531979,6.979701
14.42765983,0,31.110342,6.956235
14.45459162,0,30.68803,6.93269
14.44501588,0,30.265129,6.909075
14.31933418,0,29.841639,6.8854
14.12003893,0,29.417646,6.861673
13.8207968,0,28.993151,6.8379
14.44262194,0,28.568243,6.814088
14.46536434,0,28.142923,6.79024
14.46117495,0,27.717285,6.766363
14.47194767,0,27.291328,6.74246
14.62097025,0,26.865149,6.718535
14.63653084,0,26.438751,6.694591
14.67004595,0,26.012234,6.670633
14.75922011,0,25.585602,6.646662
14.67303838,0,25.158955,6.622681
14.56830363,0,24.7323,6.59869
14.36840989,0,24.305742,6.574696
14.11884196,0,23.879288,6.550696
13.89081946,0,23.453051,6.526698
13.88004674,0,23.027037,6.502699
13.77112261,0,22.601357,6.478707
13.73641052,0,22.176027,6.454722
13.65621363,0,21.751162,6.430749
13.46529716,0,21.326777,6.406789
13.39946389,0,20.902985,6.382849
13.24984283,0,20.479811,6.358932
13.167252,0,20.057377,6.335045
13.2013656,0,19.6357,6.311191
13.24206253,0,19.214905,6.28738
13.28575188,0,18.795021,6.263616
13.40485025,0,18.376169,6.239911
13.45093354,0,17.958384,6.216268
13.4407593,0,17.541788,6.192701
13.43836537,0,17.126421,6.169219
13.47666836,0,16.712412,6.145833
13.48684259,0,16.299795,6.122553
13.48145623,0,15.888707,6.099394
13.48205472,0,15.479187,6.076367
13.4826532,0,15.071371,6.053488
13.51257741,0,14.665302,6.030769
13.52993346,0,14.26112,6.008231
13.55387283,0,13.858872,5.985885
13.57721371,0,13.458697,5.963752
13.57182735,0,13.060646,5.941849
13.56883493,0,12.664862,5.920196
13.62030458,0,12.271397,5.898809
13.67297119,0,11.880393,5.877713
13.69391814,0,11.49191,5.856925
13.83635739,0,11.106091,5.836469
14.58984907,0,10.722994,5.816366
14.63234145,0,10.342767,5.79664
14.49947794,0,9.96547,5.777313
14.32292509,0,9.59125,5.75841
14.31753873,0,9.22017,5.739955
14.31035692,0,8.852379,5.721974
14.30197814,0,8.487941,5.70449
14.36003111,0,8.127005,5.687531
14.51144763,0,7.769635,5.671124
14.49409159,0,7.41598,5.655294
14.71253834,0,7.066109,5.640069
14.98065928,0,6.720168,5.625477
15.78202969,0,6.378225,5.611544
16.18002172,0,6.040426,5.598299
16.49661989,0,5.706842,5.585769
18.46683004,0,5.377617,5.573985
18.79061002,0,5.05282,5.562971
18.90851142,0,4.732575,5.552759
20.03605575,0,4.417008,5.543378
20.7105475,0,4.106185,5.534855
20.75303988,0,3.800247,5.52722
20.93318364,0,3.499262,5.520501
21.37486502,0,3.203364,5.514726
21.3449408,0,2.912623,5.509925
21.45984978,0,2.62717,5.506126
21.53585728,0,2.347068,5.503355
21.58014511,0,2.072448,5.501641
21.59271328,0,1.803372,5.501011
21.60169055,0,1.539963,5.501492
21.5729633,0,1.28228,5.503109
21.53944819,0,1.030441,5.505889
21.53286486,0,0.784504,5.509859
21.68607683,0,0.544579,5.515039
21.69385712,0,0.310716,5.521455
21.65435716,0,0.083023,5.529128
21.6681223,0,-0.138452,5.538082
21.64717535,0,-0.353614,5.548335
21.65794807,0,-0.562423,5.559906
21.74712222,0,-0.764786,5.572813
21.82253124,0,-0.960667,5.587076
21.9871144,0,-1.14999,5.602705
21.97334927,0,-1.332725,5.619716
21.97993259,0,-1.508798,5.638118
21.98112956,0,-1.678189,5.657926
21.93564476,0,-1.840841,5.679142
21.85724332,0,-1.99674,5.701774
21.81056155,0,-2.145832,5.725828
21.79859187,0,-2.288114,5.751305
21.63580415,0,-2.423554,5.778201
20.86854734,0,-2.552152,5.806515
20.86076704,0,-2.67388,5.836239
21.03612293,0,-2.788754,5.86737
22.96503767,0,-2.896767,5.899887
23.88131706,0,-2.997936,5.933784
24.05786991,0,-3.092262,5.969041
25.01544471,0,-3.17978,6.005638
25.63667137,0,-3.260509,6.043549
25.67078497,0,-3.334486,6.082753
25.69472434,0,-3.401742,6.123215
25.70310312,0,-3.462332,6.164907
25.7569667,0,-3.516302,6.207783
26.06698154,0,-3.56371,6.251814
26.80551111,0,-3.604615,6.29695
28.5309412,0,-3.639097,6.343144
30.3473409,0,-3.667224,6.390343
30.4424999,0,-3.689078,6.438499
30.40539388,0,-3.704746,6.487547
30.40299994,0,-3.714327,6.537428
30.40000752,0,-3.717917,6.588072
30.40898478,0,-3.715617,6.639419
30.41137872,0,-3.707542,6.691385
30.1157275,0,-3.693809,6.743898
30.09956842,0,-3.674538,6.796873
30.10016691,0,-3.64985,6.850234
30.1079472,0,-3.619883,6.903883
30.0546821,0,-3.58477,6.957733
30.04450787,0,-3.544653,7.011686
30.0283488,0,-3.49967,7.06565
29.97328825,0,-3.449979,7.119514
29.97089431,0,-3.395726,7.17318
29.96431098,0,-3.33707,7.226535
29.9637125,0,-3.274164,7.279474
29.96670492,0,-3.20718,7.331876
29.97089431,0,-3.136274,7.383629
29.96909886,0,-3.061618,7.434615
30.00081852,0,-2.983375,7.484713
30.00440943,0,-2.901725,7.533797
29.99962155,0,-2.81683,7.581747
30.01099275,0,-2.728872,7.628433
30.34494697,0,-2.638015,7.673734
30.65316636,0,-2.544443,7.717514
30.66094665,0,-2.448326,7.759649
30.7501208,0,-2.34983,7.800014
30.79799954,0,-2.249135,7.838476
30.8261283,0,-2.146409,7.874907
30.81894649,0,-2.041839,7.909177
30.94283273,0,-1.935566,7.941165
31.103825,0,-1.827768,7.970745
31.19898399,0,-1.718607,7.997792
31.33244598,0,-1.608259,8.022181
31.54251395,0,-1.496855,8.043797
31.56166545,0,-1.384557,8.062528
31.65682444,0,-1.271517,8.078257
31.66101383,0,-1.157895,8.090872
31.64844566,0,-1.043803,8.100275
31.63647598,0,-0.929385,8.106366
31.64006689,0,-0.814775,8.109048
31.63468053,0,-0.700113,8.108225
31.68854411,0,-0.585487,8.103821
31.70171076,0,-0.471019,8.095757
31.8866424,0,-0.356821,8.083958
31.8788621,0,-0.243006,8.068357
31.91836206,0,-0.129634,8.0489
31.97222564,0,-0.016805,8.025536
31.79088492,0,0.095397,7.998216
31.78549856,0,0.20689,7.966911
31.76814251,0,0.317641,7.931592
31.78729401,0,0.427578,7.892243
31.82440003,0,0.536647,7.848845
31.82858942,0,0.644798,7.801408
31.82858942,0,0.752025,7.749935
31.83397578,0,0.858287,7.694444
38.58487813,-10.75678396,3.684098,6.906628
38.64352959,-10.72737907,3.78528,6.865499
38.74347646,-10.77277667,3.884902,6.821076
38.7189386,-10.899785,3.982908,6.773401
38.71774163,-11.11521231,4.079239,6.722519
38.72971132,-11.42586682,4.173862,6.668499
38.73689313,-11.83855679,4.266755,6.611421
38.75185524,-12.36008362,4.357901,6.551371
38.79973398,-12.99574978,4.447289,6.488444
38.83743848,-13.74748773,4.534934,6.42276
38.9469611,-14.61676995,4.620852,6.35444
39.0307489,-15.6046808,4.705061,6.283611
39.21149114,-16.70939824,4.787603,6.21042
39.21508205,-17.92778259,4.868522,6.135024
39.23662748,-19.25665306,4.947867,6.057579
39.2090972,-20.69144121,5.025696,5.978254
39.20191539,-22.2257499,5.102079,5.897234
39.24261232,-23.85305715,5.177089,5.814703
39.33777132,-25.56654063,5.250798,5.730847
39.388044,-27.35815183,5.323293,5.645869
39.44549848,-29.21952939,5.394659,5.55997
40.2504598,-31.14232736,5.464984,5.473356
40.42342175,-33.11843831,5.53436,5.386234
40.42461872,-35.13994238,5.60288,5.298815
40.37853543,-37.19892625,5.670638,5.211312
40.43838386,-39.28783,5.737727,5.123937
40.48267169,-41.39990356,5.804239,5.0369
40.65084576,-43.52850981,5.870267,4.950411
40.65204273,-45.66715828,5.9359,4.864681
40.69692905,-47.81048081,6.001223,4.77991
40.82919407,-49.95362785,6.066317,4.696298
41.03267872,-52.091767,6.131265,4.614043
41.11467106,-54.22066773,6.196141,4.533336
41.22359519,-56.33690696,6.261008,4.454356
41.2804512,-58.43711823,6.325934,4.377282
41.24813305,-60.518014,6.390978,4.302289
41.23975427,-62.57663549,6.456187,4.22953
41.2385573,-64.61010955,6.521605,4.159161
41.22898155,-66.61557445,6.587275,4.091331
41.20983005,-68.59035023,6.653226,4.026172
41.19546643,-70.5319024,6.719477,3.963806
41.14519376,-72.43770069,6.786047,3.904353
41.0141257,-74.30524066,6.852949,3.847921
40.46531565,-76.13207833,6.920179,3.794601
40.45035354,-77.91577831,6.987732,3.744478
40.43778537,-79.65395502,7.055603,3.697634
40.43539143,-81.34461274,7.123765,3.65413
40.42282327,-82.9859393,7.192192,3.614017
40.39170208,-84.57613245,7.260856,3.577345
40.28756582,-86.1137756,7.329718,3.544149
40.22532346,-87.59797891,7.398728,3.514449
40.30791429,-89.02789047,7.467841,3.488261
40.31988397,-90.402842,7.537001,3.465596
40.32227791,-91.72294625,7.606147,3.446445
40.37554301,-92.9885235,7.675214,3.430794
40.46052777,-94.19991329,7.744134,3.41863
40.51618681,-95.35776965,7.812837,3.409921
40.53055043,-96.4630029,7.881245,3.404627
40.74301234,-97.51653128,7.94928,3.402708
41.12364832,-98.5194014,8.016865,3.404114
40.81602742,-99.47296552,8.083914,3.408787
40.51139893,-100.3786204,8.150346,3.416662
40.49823228,-101.2377674,8.216077,3.427675
40.26721736,-102.0518439,8.281023,3.44175
40.36117939,-102.8223051,8.345097,3.458807
41.05841354,-103.550605,8.408216,3.478768
41.13262559,-104.2381582,8.470295,3.501545
41.15417102,-104.886324,8.531252,3.527048
41.15536799,-105.4964577,8.591005,3.555186
41.14698921,-106.0698729,8.649474,3.585865
41.13083013,-106.6077025,8.706581,3.618988
41.1625498,-107.1110303,8.762252,3.654456
41.36842838,-107.5809351,8.816411,3.692169
41.39715563,-108.0184114,8.868989,3.732027
41.40673137,-108.4243836,8.919919,3.773929
41.41092076,-108.7997737,8.969136,3.817774
41.66767051,-109.1454878,9.016576,3.863461
39.95540707,-109.4623921,9.062187,3.91089
40.05894484,-109.7513467,9.105912,3.95996
40.3605809,-110.0131968,9.147696,4.010571
40.17924018,-110.2486616,9.1875,4.062625
40.28517189,-110.4583988,9.225277,4.116027
40.29115673,-110.643067,9.260987,4.17068
40.25285374,-110.8033794,9.294597,4.22649
40.24148254,-110.9401263,9.326076,4.283367
40.26123252,-111.054104,9.355394,4.341221
39.79740722,-111.1460558,9.382529,4.399964
39.25218807,-111.2164903,9.407463,4.459511
39.25039262,-111.2658513,9.430182,4.51978
39.23183961,-111.2945839,9.450667,4.58069
38.63275687,-111.3031575,9.468918,4.642162
38.13601494,-111.2920617,9.48493,4.704123
38.06000744,-111.2617864,9.4987,4.7665
37.90559851,-111.2127379,9.510232,4.829221
37.21015981,-111.1451145,9.519533,4.89222
36.59910739,-111.059083,9.526616,4.955434
35.51704786,-110.9548119,9.531492,5.018797
33.86762527,-110.8324838,9.534179,5.082252
34.51279129,-110.6922881,9.534698,5.145741
34.41404139,-110.5344143,9.53307,5.20921
34.30870816,-110.359047,9.529322,5.272606
32.49769482,-110.1663639,9.523484,5.335882
30.76328746,-109.956542,9.515587,5.398989
30.73635567,-109.7297624,9.505662,5.46188
30.62683305,-109.4862243,9.493749,5.524516
30.67531027,-109.2261319,9.479885,5.586854
30.79440864,-108.9496904,9.464112,5.648857
30.86383281,-108.6571182,9.446468,5.710487
30.85964342,-108.3486452,9.427003,5.771712
30.83690102,-108.0245018,9.405758,5.832498
30.78303744,-107.6849474,9.38278,5.892812
30.69625722,-107.3303145,9.358119,5.952629
30.5220983,-106.9609473,9.331825,6.011919
30.40958327,-106.5771902,9.303946,6.070657
30.22285618,-106.1793936,9.274535,6.128819
30.2450001,-105.7679107,9.243644,6.186383
30.21806831,-105.3430954,9.211322,6.243326
30.2144774,-104.9053379,9.177622,6.299629
30.21567437,-104.4550812,9.142597,6.355271
30.15941685,-103.9927728,9.1063,6.410238
30.03972,-103.5188575,9.068783,6.464511
29.98585642,-103.0337675,9.030097,6.518075
29.93797768,-102.5379318,8.990295,6.570917
28.79427427,-102.0317821,8.949428,6.623023
28.52016849,-101.5158023,8.907546,6.674379
28.51178971,-100.9905223,8.864697,6.724977
28.51897152,-100.4564735,8.820934,6.774805
28.42321404,-99.91415027,8.776303,6.823854
28.29992628,-99.36395235,8.73085,6.872116
28.02522201,-98.80626442,8.684623,6.919582
28.01205536,-98.2414793,8.637665,6.966246
27.95041148,-97.67006132,8.59002,7.012101
27.75710107,-97.09251178,8.541734,7.057144
27.43930593,-96.50933092,8.492844,7.10137
27.28908638,-95.92094361,8.443393,7.144776
27.14066229,-95.32766209,8.393418,7.187359
27.04849571,-94.72978936,8.342957,7.229119
27.07662447,-94.12763762,8.292049,7.270052
27.11073808,-93.52156231,8.240726,7.310163
27.1251017,-92.91193162,8.189022,7.34945
27.28190457,-92.29910874,8.136972,7.387915
27.43032867,-91.68336351,8.084604,7.425562
27.45307107,-91.06488249,8.03195,7.462395
27.46504075,-90.44384932,7.979039,7.498418
27.46264681,-89.82043236,7.925898,7.533637
27.46384378,-89.19475987,7.872553,7.568059
27.46623772,-88.56695361,7.81903,7.601693
27.46384378,-87.93713141,7.765357,7.634546
27.45785894,-87.30537601,7.711552,7.666629
27.4518741,-86.67175163,7.65764,7.697952
27.45426804,-86.03632184,7.603644,7.728527
27.42434382,-85.39912221,7.549584,7.758368
27.39501809,-84.76014571,7.495479,7.787488
27.19632132,-84.11938173,7.441349,7.815901
27.15382894,-83.47681814,7.387213,7.843623
27.07602599,-82.83243552,7.333088,7.870673
27.02096544,-82.18621225,7.278993,7.897066
26.87673073,-81.5381266,7.224943,7.922822
26.77798083,-80.88815499,7.170956,7.947959
26.76122327,-80.23627208,7.117044,7.972501
26.33390552,-79.58245252,7.063226,7.996465
25.764747,-78.92667724,7.009514,8.019876
25.85990599,-78.26894414,6.955924,8.042755
25.66120922,-77.6092539,6.902466,8.065128
25.30271715,-76.94760055,6.849159,8.087018
26.03167097,-76.28391729,6.796011,8.108448
25.82639087,-75.6181046,6.743036,8.129446
24.71380865,-74.95006425,6.690247,8.150037
24.58214212,-74.27979186,6.637654,8.170246
24.69046777,-73.60742855,6.585269,8.190104
24.77246011,-72.93312795,6.533104,8.209634
24.79460402,-72.2570196,6.48117,8.228865
25.16386881,-71.57911485,6.429474,8.247825
25.43617914,-70.89938884,6.37803,8.266541
25.29673231,-70.21782205,6.326845,8.285044
26.21121625,-69.53450239,6.27593,8.303359
26.49070839,-68.84961695,6.225293,8.321516
26.42367816,-68.16335648,6.174944,8.339542
25.92873168,-67.47589462,6.12489,8.357468
25.51876997,-66.7873582,6.075141,8.375318
24.52049824,-66.09786614,6.025703,8.393123
23.58686281,-65.40753411,5.976586,8.410909
23.34746911,-64.71644726,5.927795,8.428703
23.13081781,-64.02467401,5.879339,8.446533
23.01112096,-63.3322828,5.831223,8.464425
23.02069671,-62.6393529,5.783454,8.482405
23.0171058,-61.94598065,5.736038,8.500497
22.95665889,-61.25226393,5.688982,8.518726
22.93870436,-60.55830781,5.64229,8.537117
22.93930285,-59.86425358,5.595968,8.55569
22.93930285,-59.17025382,5.55002,8.574471
22.92853013,-58.47646104,5.504453,8.593481
22.92793165,-57.78302596,5.459269,8.612741
22.9297271,-57.09009766,5.414472,8.632268
22.93212104,-56.39782512,5.370067,8.652082
22.87885594,-55.70634788,5.326055,8.672202
22.3976746,-55.0157791,5.282441,8.692644
21.93085689,-54.3262274,5.239226,8.713424
21.80936458,-53.63781171,5.196414,8.734554
19.43996543,-52.95075,5.154005,8.756052
17.40272504,-52.26531543,5.112002,8.777926
17.37339932,-51.58178171,5.070405,8.80019
17.33270239,-50.9004197,5.029215,8.822851
17.3398842,-50.22149574,4.988432,8.84592
17.3398842,-49.54527575,4.948058,8.869403
17.25669489,-48.87202419,4.908091,8.893308
17.21599796,-48.20199801,4.86853,8.917637
17.10348292,-47.53545178,4.829372,8.942396
16.87067254,-46.87264127,4.790619,8.967588
16.70848331,-46.21384836,4.752267,8.993215
16.66778638,-45.55937989,4.714313,9.019274
16.66479396,-44.90954366,4.676755,9.045766
16.64145308,-44.26462921,4.639589,9.072689
16.60733947,-43.62487427,4.602812,9.100039
16.59955918,-42.99050741,4.566421,9.127813
16.59656676,-42.36175093,4.530409,9.156005
16.52714258,-41.73876524,4.494772,9.184608
16.4846502,-41.12167568,4.459506,9.213614
16.52175623,-40.51060716,4.424604,9.243015
16.57143042,-39.90568608,4.390061,9.272801
16.57382436,-39.30704121,4.35587,9.302962
16.62649097,-38.71480154,4.322025,9.333487
16.59536979,-38.12906072,4.28852,9.364362
16.45652144,-37.54972779,4.255347,9.395575
16.40086241,-36.97665174,4.2225,9.427113
16.39667302,-36.40967912,4.18997,9.458958
16.39547605,-35.8486038,4.157752,9.491098
16.39188514,-35.29316829,4.125837,9.523514
16.39188514,-34.74311296,4.094218,9.556191
16.36255942,-34.19814583,4.062886,9.589112
16.3517867,-33.6578812,4.031837,9.622257
16.3553776,-33.12191651,4.00106,9.655609
16.3553776,-32.58984601,3.97055,9.68915
16.38530182,-32.06123165,3.940298,9.722859
16.38829424,-31.53561669,3.9103,9.756717
16.37333213,-31.01254417,3.880547,9.790704
16.36914274,-30.49155469,3.851034,9.8248
16.3553776,-29.97218482,3.821754,9.858983
16.32246097,-29.45397078,3.792701,9.893237
16.25423377,-28.93644375,3.763872,9.927536
16.19737776,-28.41910814,3.73526,9.961862
16.17224142,-27.90145951,3.706862,9.996192
15.92746137,-27.38299699,3.678672,10.030507
15.65096164,-26.86330131,3.650688,10.064786
15.60727229,-26.34203405,3.622907,10.099008
15.58512837,-25.81886027,3.595327,10.13315
15.58333292,-25.29346669,3.567944,10.1672
15.57794656,-24.76560401,3.54076,10.20113
15.57315869,-24.23503469,3.513772,10.234924
15.57315869,-23.70152424,3.48698,10.268564
15.57674959,-23.16486953,3.460385,10.302032
15.57794656,-22.62488592,3.433989,10.335305
15.57076475,-22.0813898,3.407792,10.368372
15.58213595,-21.53426013,3.381798,10.401212
15.58991625,-20.98348207,3.356008,10.433813
15.58153747,-20.42905112,3.330428,10.466156
15.54802235,-19.87094341,3.305061,10.49823
15.51929511,-19.3090297,3.279913,10.530022
15.48458302,-18.74314509,3.25499,10.561516
15.49894664,-18.17313158,3.230296,10.592706
15.51989359,-17.59899302,3.205841,10.623576
15.53006782,-17.02089661,3.181633,10.654121
15.56178749,-16.43901669,3.157678,10.684332
15.40857552,-15.85345345,3.133986,10.714202
15.17815908,-15.26408351,3.110569,10.743725
15.12609095,-14.6707416,3.087435,10.772896
15.03931074,-14.07328509,3.064598,10.801712
13.32644881,-13.47181046,3.042067,10.830171
13.08705511,-12.86655758,3.019856,10.858271
13.02541123,-12.25776701,2.997979,10.886013
13.00865367,-11.64557319,2.976449,10.913399
12.73993425,-11.02992713,2.955279,10.940432
12.50413145,-10.41076158,2.934487,10.967113
12.44667696,-9.788049308,2.914087,10.993451
11.66505653,-9.161985524,2.894095,11.019448
10.66858025,-8.532842232,2.874527,11.045114
10.15627774,-7.900887771,2.855401,11.070455
7.13692469,-7.266300181,2.836733,11.095481
5.612585304,-6.629164756,2.818542,11.120202
5.4037143,-5.989562602,2.800847,11.144629
5.2516993,-5.347639641,2.783664,11.168774
5.156540305,-4.703741045,2.767014,11.192649
5.13619184,-4.058250148,2.750915,11.216267
4.908169341,-3.411541585,2.735386,11.239643
4.87285877,-2.763896073,2.720447,11.262793
4.771116447,-2.115536953,2.706117,11.285729
4.659199892,-1.466687594,2.692416,11.30847
4.593965109,-0.817645374,2.679364,11.33103
4.581995424,-0.168838062,2.66698,11.353426
4.581995424,0.479293301,2.655283,11.375675
4.58139694,1.126305197,2.644295,11.397797
4.580798455,1.771740048,2.634033,11.419806
4.578404518,2.415135323,2.624518,11.441723
4.564639381,3.056027303,2.615769,11.463565
4.5448894,3.693922815,2.607806,11.485351
4.5335182,4.328297892,2.600646,11.507099
4.520351546,4.958627119,2.594309,11.52883
4.531124263,5.584390999,2.588812,11.550559
4.540700011,6.205088579,2.584174,11.572305
4.547283337,6.820222533,2.580412,11.594089
4.54907879,7.42929294,2.577544,11.615929
4.547881822,8.031771141,2.575586,11.637841
4.550275759,8.627110597,2.574555,11.659848
4.555662117,9.214765116,2.574466,11.681965
4.559851507,9.79424526,2.575335,11.704213
4.531722747,10.36516344,2.577176,11.726607
4.528730326,10.92714269,2.580004,11.749168
4.544290916,11.47979026,2.583832,11.771914
4.555063633,12.02262205,2.588671,11.794862
4.556859085,12.5551211,2.594536,11.818028
4.552669696,13.07677525,2.601438,11.841433
4.551472727,13.58719662,2.609385,11.86509
4.549677274,14.08612957,2.618389,11.889019
4.556260601,14.57332485,2.62846,11.913236
4.552071211,15.04854331,2.639604,11.937757
4.538904558,15.51157798,2.651829,11.962599
4.535313652,15.9622283,2.665143,11.987778
4.525737904,16.40030137,2.67955,12.013308
4.52932881,16.82569076,2.695055,12.039207
4.47726068,17.23834489,2.711661,12.065488
4.333025976,17.63821372,2.729373,12.092169
4.151086763,18.02531621,2.748191,12.119261
4.10979135,18.39979747,2.768116,12.146781
3.853640091,18.76181604,2.789149,12.174741
3.801571961,19.11152969,2.811289,12.203154
3.797382571,19.44909143,2.834532,12.232035
3.77464017,19.77465256,2.858879,12.261395
3.771049264,20.08836548,2.884323,12.291247
3.771647748,20.39041235,2.910861,12.321603
3.768655327,20.68100753,2.938485,12.352472
3.692647827,20.96036698,2.967194,12.38387
